molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5175300,active,8.537602002101044,Cc1cnc(Nc2ccc(N3CCC(N4CCOCC4)CC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,511.63000000000034,3.7500000000000018,2.0,8.0
CHEMBL5289028,active,8.958607314841775,Cc1cnc(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc1Nc1ccc(S(=O)(=O)NC(C)(C)C)cc1,527.6700000000002,4.239920000000002,3.0,8.0
CHEMBL5991401,active,7.924453038607469,Cc1cnc(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc1Nc1ccc2c(c1)N(S(=O)(=O)C(C)(C)C)CC2,553.7080000000001,4.653920000000004,2.0,8.0
CHEMBL4524343,active,8.795880017344075,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,471.56500000000034,3.3388000000000018,1.0,8.0
CHEMBL4289006,active,8.366531544420413,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,545.6880000000004,4.731920000000002,4.0,8.0
CHEMBL5435482,active,8.698970004336019,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-c1cnn(CCC#N)c1,402.50600000000014,3.0576000000000016,1.0,7.0
CHEMBL5908197,active,7.522878745280337,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-n1ccc(C(=O)NC2CC2)c1,431.54400000000015,2.9633200000000013,2.0,6.0
CHEMBL5281221,active,9.292429823902063,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc(S(=O)(=O)NC(C)(C)C)cc1,509.6800000000002,4.100820000000002,3.0,8.0
CHEMBL6025219,active,8.015472686656208,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,509.6800000000002,4.564220000000003,3.0,8.0
CHEMBL1995703,active,8.221848749616356,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,509.6800000000002,4.100820000000002,3.0,8.0
CHEMBL5205935,active,7.075720713938118,Cc1cnc(Nc2ccc(N3CCN(C)CC3)nc2)nc1Nc1ccc2oc(=O)[nH]c2c1,432.4880000000001,2.8535200000000005,3.0,9.0
CHEMBL5086893,active,7.2441251443275085,Cc1cnc(Nc2ccc(N3CCOC(C)C3)cc2)nc1N1CCC2(CCNC2=O)CC1,436.5600000000003,2.860220000000001,2.0,7.0
CHEMBL5087251,active,7.2839966563652006,Cc1cnc(Nc2ccc(N3CCOCC3)c(F)c2)nc1N1CCC2(CCNC2=O)CC1,440.52300000000025,2.6108200000000004,2.0,7.0
CHEMBL4524537,active,8.193820026016112,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)C(C)C)C2,461.5660000000003,4.165920000000003,1.0,7.0
CHEMBL4590082,active,7.13608262304214,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,458.52200000000033,3.423600000000002,1.0,8.0
CHEMBL4537207,active,7.540607512240769,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)c1ccc(C#N)cc1)C2,520.5930000000003,4.695400000000004,1.0,8.0
CHEMBL4462728,active,7.450996737974212,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)c1cccc(C#N)c1)C2,520.5930000000003,4.695400000000004,1.0,8.0
CHEMBL3940537,active,6.671314663016849,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,469.5670000000003,2.942920000000001,1.0,8.0
CHEMBL3966342,active,7.982966660701219,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2cc(C#N)ccc2o1,411.46500000000015,4.650100000000003,1.0,7.0
CHEMBL3903955,active,7.590066876668706,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2cc(COCC(F)(F)F)ccc2o1,498.5050000000002,5.857320000000005,1.0,7.0
CHEMBL3907087,active,8.050609993355087,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2ccccc2o1,386.4550000000001,4.778420000000003,1.0,6.0
CHEMBL1078005,active,8.096910013008056,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,428.49600000000015,3.2856000000000014,2.0,7.0
CHEMBL4281785,active,8.744727494896694,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,532.6450000000004,4.816720000000003,4.0,8.0
CHEMBL5402073,active,8.698970004336019,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cnn(CCC#N)c1,389.46300000000014,3.142400000000001,1.0,7.0
CHEMBL5078526,active,7.259637310505756,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1N1CCC2(CCNC2=O)CC1,422.5330000000003,2.4717200000000004,2.0,7.0
CHEMBL4862564,active,7.6020599913279625,Cc1cnc(Nc2ccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c(F)c2)nc1-c1cnn(C(C)C)c1,534.5390000000001,5.931720000000004,2.0,6.0
CHEMBL5574816,active,9.0,Cc1cnc(Nc2ccc(NS(C)(=O)=O)cc2)nc1-c1cnn(C(CC#N)C2CCCC2)c1,465.5830000000003,4.408600000000003,2.0,7.0
CHEMBL5408205,active,8.363512103646634,Cc1cnc(Nc2ccc(OCC(=O)NO)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,500.5810000000002,3.233220000000001,5.0,9.0
CHEMBL3912973,active,7.779891911959945,Cc1cnc(Nc2ccc(OCC(=O)O)cc2)nc1-c1cc2ccccc2o1,375.3840000000001,4.405220000000003,2.0,6.0
CHEMBL5436744,active,7.911509529817604,Cc1cnc(Nc2ccc(OCCCC(=O)NO)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,528.6350000000001,4.013420000000002,5.0,9.0
CHEMBL5395502,active,7.773142429711276,Cc1cnc(Nc2ccc(OCCCCCCC(=O)NO)c(F)c2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,588.7059999999999,5.322820000000004,5.0,9.0
CHEMBL5433552,active,7.857923538926715,Cc1cnc(Nc2ccc(OCCCCCCC(=O)NO)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,570.7159999999999,5.183720000000003,5.0,9.0
CHEMBL4552039,active,8.017728766960431,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,486.5760000000003,4.061600000000003,1.0,8.0
CHEMBL4521339,active,8.387216143280265,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,497.62100000000027,3.5809200000000025,1.0,8.0
CHEMBL5083015,active,6.714442690992226,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1N1CCC2(CCNC2=O)CC1,450.5870000000003,3.109720000000001,2.0,7.0
CHEMBL5408198,active,8.744727494896694,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1ccc(C(=O)NO)cc1,448.52700000000004,3.865820000000001,4.0,8.0
CHEMBL5995931,active,8.638272163982407,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,524.6910000000001,5.2870200000000045,3.0,8.0
CHEMBL1287853,active,8.518557371497694,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,524.6910000000001,4.823620000000004,3.0,8.0
CHEMBL4637972,active,8.522878745280337,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc([S+]([O-])NC(C)(C)C)c1,508.6920000000001,5.157520000000004,3.0,8.0
CHEMBL5748331,active,6.8326826652518236,Cc1cnc(Nc2ccc(OCCO)nc2)nc1N1C[C@H]2[C@@H](C)[C@@]2(NC(=O)[C@H]2C[C@@H]2C#N)C1,449.5150000000002,1.3952999999999995,3.0,9.0
CHEMBL4549680,active,7.847711655616943,Cc1cnc(Nc2ccc([N+](=O)[O-])cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,418.4130000000003,3.4952000000000014,1.0,8.0
CHEMBL5075663,active,8.0,Cc1cnc(Nc2ccc([N+](=O)[O-])cc2)nc1N1CCC2(CCNC2=O)CC1,382.42400000000026,2.5433200000000005,2.0,7.0
CHEMBL4748354,active,7.507938395487401,Cc1cnc(Nc2ccc3c(c2)CCN(C(=O)/C=C/C(=O)c2ccccc2)C3)nc1-c1cnn(C(C)C)c1,506.61000000000024,5.296820000000005,1.0,6.0
CHEMBL4753549,active,8.133712660915805,Cc1cnc(Nc2ccc3c(c2)CCN(C(=O)/C=C/CN(C)C)C3)nc1-c1cnn(C(C)C)c1,459.59800000000024,3.975520000000003,1.0,6.0
CHEMBL4777006,active,6.006563769502388,Cc1cnc(Nc2ccc3c(c2)CCN(C(=O)CCCN(C)C)C3)nc1-c1cnn(C(C)C)c1,461.6140000000002,4.199520000000003,1.0,6.0
CHEMBL4756516,active,6.213248577854439,Cc1cnc(Nc2ccc3c(c2)CCN(C/C=C/C(=O)NC(C)(C)C)C3)nc1-c1cnn(C(C)C)c1,487.6520000000002,4.802020000000004,2.0,6.0
CHEMBL4757237,active,6.2564902352715706,Cc1cnc(Nc2ccc3c(c2)CCN(C/C=C/C(=O)NCCN2CCCCC2)C3)nc1-c1cnn(C(C)C)c1,542.7320000000003,4.4894200000000035,2.0,7.0
CHEMBL4760274,active,6.476253533188435,Cc1cnc(Nc2ccc3c(c2)CCN(C/C=C/C(=O)O)C3)nc1-c1cnn(C(C)C)c1,432.52800000000013,3.9719200000000026,2.0,6.0
CHEMBL4798378,active,7.396855627379818,Cc1cnc(Nc2ccc3c(c2)CCN(CC#N)C3)nc1-c1cnn(C(C)C)c1,387.49100000000004,3.854700000000003,1.0,6.0
CHEMBL4791651,active,6.528708288941061,Cc1cnc(Nc2ccc3c(c2)CCN(CCC#N)C3)nc1-c1cnn(C(C)C)c1,401.5180000000001,4.244800000000003,1.0,6.0
CHEMBL4790747,active,6.505845405981557,Cc1cnc(Nc2ccc3c(c2)CCN(CCCCCO)C3)nc1-c1cnn(C(C)C)c1,434.58800000000014,4.493720000000004,2.0,6.0
CHEMBL4754686,active,6.5718652059712115,Cc1cnc(Nc2ccc3c(c2)CCN(CCCCO)C3)nc1-c1cnn(C(C)C)c1,420.5610000000001,4.103620000000003,2.0,6.0
CHEMBL4758253,active,6.404503778174426,Cc1cnc(Nc2ccc3c(c2)CCN(CCCO)C3)nc1-c1cnn(C(C)C)c1,406.5340000000001,3.7135200000000026,2.0,6.0
CHEMBL4747449,active,6.490797477668897,Cc1cnc(Nc2ccc3c(c2)CCN(CCO)C3)nc1-c1cnn(C(C)C)c1,392.50700000000006,3.3234200000000014,2.0,6.0
CHEMBL4864674,active,8.177178354696895,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)C2CC2(F)F)nc1-c1cnn(C(C)C)c1,438.4820000000001,4.517320000000003,1.0,5.0
CHEMBL4854704,active,8.413412695328246,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)C2CC2)nc1-c1cnn(C(C)C)c1,402.5020000000001,4.272120000000004,1.0,5.0
CHEMBL4858303,active,7.920818753952375,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)CCN2CCOCC2)nc1-c1cnn(C(C)C)c1,475.59700000000026,3.5844200000000024,1.0,7.0
CHEMBL4862108,active,8.522878745280337,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)CN2CCS(=O)(=O)CC2)nc1-c1cnn(C(C)C)c1,509.6360000000003,2.5925200000000004,1.0,8.0
CHEMBL4854514,active,6.399680670248339,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)Cc2ccc(OC(F)(F)F)cc2)nc1-c1cnn(C(C)C)c1,536.5580000000001,6.003420000000005,1.0,6.0
CHEMBL4868074,active,7.674279141980588,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)[C@@H](O)CO)nc1-c1cnn(C(C)C)c1,422.48900000000015,2.2153199999999993,3.0,7.0
CHEMBL4864328,active,7.984640244590786,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)[C@@H]2C[C@@H]2F)nc1-c1cnn(C(C)C)c1,420.4920000000001,4.220120000000003,1.0,5.0
CHEMBL4873455,active,8.522878745280337,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)[C@H]2CCCN2)nc1-c1cnn(C(C)C)c1,431.54400000000015,3.6141200000000016,2.0,6.0
CHEMBL4873733,active,8.42021640338319,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)[C@H]2CCCN2C(=O)C2(C#N)CC2)nc1-c1cnn(C(C)C)c1,524.6290000000004,4.156900000000003,1.0,7.0
CHEMBL4865736,active,7.600499338685389,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)c2ccc(C(F)(F)F)cc2F)nc1-c1cnn(C(C)C)c1,524.5220000000002,6.333820000000005,1.0,5.0
CHEMBL4861517,active,7.184887341810187,Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)c2cccc(C(F)(F)F)c2)nc1-c1cnn(C(C)C)c1,506.5320000000001,6.194720000000005,1.0,5.0
CHEMBL4849458,active,8.623423042943488,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)C2CC2)nc1-c1cnn(C(C)C)c1,438.5570000000002,3.827720000000003,1.0,6.0
CHEMBL4862231,active,7.086186147616283,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc(C(F)(F)F)cc2)nc1-c1cnn(C(C)C)c1,542.5870000000001,5.743220000000005,1.0,6.0
CHEMBL4851606,active,6.0,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc(C(F)(F)F)cc2)nc1-c1cnn(C)c1,514.5330000000001,4.699320000000005,1.0,6.0
CHEMBL4862667,active,6.192464971931146,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc(C(F)(F)F)cc2)nc1-c1cnn(C2CC2)c1,540.571,5.497220000000005,1.0,6.0
CHEMBL4846148,active,6.790484985457369,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc(C(F)(F)F)cc2)nc1-c1cnn(C2CCC2)c1,554.598,5.887320000000005,1.0,6.0
CHEMBL4873919,active,7.6777807052660805,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc(C(F)(F)F)cc2)nc1-c1cnn(CCC#N)c1,553.57,5.076000000000005,1.0,7.0
CHEMBL4852080,active,7.601365675461608,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc3c(c2)CC(=O)N3)nc1-c1cnn(C(C)C)c1,529.6260000000002,4.219020000000003,2.0,7.0
CHEMBL4846163,active,7.901010360598822,Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc3c(c2)CC(=O)N3C)nc1-c1cnn(C(C)C)c1,543.6530000000002,4.243320000000003,1.0,7.0
CHEMBL4741075,active,7.650722472532045,Cc1cnc(Nc2ccc3c(c2)CN(C(=O)/C=C/C(=O)c2ccccc2)CC3)nc1-c1cnn(C(C)C)c1,506.61000000000024,5.296820000000005,1.0,6.0
CHEMBL4756422,active,7.915423722065669,Cc1cnc(Nc2ccc3c(c2)CN(C(=O)/C=C/CN(C)C)CC3)nc1-c1cnn(C(C)C)c1,459.59800000000024,3.975520000000003,1.0,6.0
CHEMBL4741668,active,7.024108863598207,Cc1cnc(Nc2ccc3c(c2)CN(CC#N)CC3)nc1-c1cnn(C(C)C)c1,387.49100000000004,3.854700000000003,1.0,6.0
CHEMBL4789489,active,6.1598939055432425,Cc1cnc(Nc2ccc3c(c2)CN(CCO)C3)nc1-c1cnn(C(C)C)c1,378.4800000000001,3.280920000000002,2.0,6.0
CHEMBL4845662,active,8.958607314841775,Cc1cnc(Nc2ccc3c(c2)CNC3=O)nc1-c1cnn(CCC#N)c1,359.3930000000001,2.5492,2.0,6.0
CHEMBL4452803,active,6.950781977329818,Cc1cnc(Nc2cccc(N3CCN(C)CC3)c2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,482.6100000000003,2.8581200000000013,1.0,8.0
CHEMBL4165506,active,6.447331783887806,Cc1cnc(Nc2cccc(N3CCN(C)CC3)c2)nc1Nc1cccc(CO)c1,404.5180000000001,3.516320000000002,3.0,7.0
CHEMBL5828706,inactive,4.5968794788241825,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)C[C@@H]3C)cccc12,579.7020000000002,4.182420000000003,3.0,8.0
CHEMBL5843668,inactive,4.838631997765025,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3C[C@H](C)N(C)[C@@H](C)C3)cccc12,593.7290000000002,4.5709200000000045,3.0,8.0
CHEMBL5857763,active,6.040958607678906,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](COCc3ccccc3)N3CCN(C)CC3)cccc12,671.7989999999999,4.990820000000005,3.0,9.0
CHEMBL5756106,inactive,4.522878745280337,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCN(C)CC3)cccc12,565.6750000000002,3.7939200000000026,3.0,8.0
CHEMBL5951374,inactive,4.522878745280337,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCN(C)C[C@@H]3C)cccc12,579.7020000000002,4.182420000000003,3.0,8.0
CHEMBL5996383,inactive,4.522878745280337,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCN(C)C[C@H]3C)cccc12,579.7020000000002,4.182420000000003,3.0,8.0
CHEMBL5994748,inactive,4.6777807052660805,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3C[C@H](C)N[C@@H](C)C3)cccc12,579.7020000000001,4.228720000000004,4.0,8.0
CHEMBL6048971,inactive,4.522878745280337,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@H](COCc3ccccc3)N3CCN(C)CC3)cccc12,671.7989999999999,4.990820000000005,3.0,9.0
CHEMBL4583532,active,8.537602002101044,Cc1cnc(Nc2ccccc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,373.4160000000002,3.5870000000000024,1.0,6.0
CHEMBL4453064,inactive,4.999941374202096,Cc1cnc(Nc2ccccc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,384.4610000000002,3.106320000000002,1.0,6.0
CHEMBL5440510,active,8.221848749616356,Cc1cnc(Nc2ccccc2)nc1-c1cnn(CCC#N)c1,304.3570000000001,3.3058000000000014,1.0,5.0
CHEMBL5084129,active,6.0,Cc1cnc(Nc2ccccc2)nc1N1CCC2(CCNC2=O)CC1,337.42700000000013,2.6351200000000006,2.0,5.0
CHEMBL4449567,inactive,4.522878745280337,Cc1cnc(Nc2cccnc2C)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)CC3)cccc12,484.60800000000035,3.954740000000003,3.0,7.0
CHEMBL4466590,inactive,4.522878745280337,Cc1cnc(Nc2cccnc2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)CC3)cccc12,488.5710000000003,3.785420000000002,3.0,7.0
CHEMBL5076599,active,6.0,Cc1cnc(Nc2ccncc2)nc1N1CCC2(CCNC2=O)CC1,338.4150000000001,2.0301199999999997,2.0,6.0
CHEMBL6034383,inactive,4.675717544702307,Cc1cnc(Nc2cn(C)nc2C)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCN(C)CC3)cccc12,487.6120000000003,3.293240000000001,3.0,7.0
CHEMBL1087898,active,7.576754126063192,Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,331.38000000000005,3.087320000000001,2.0,8.0
CHEMBL5082590,active,7.173925197299173,Cc1cnc(Nc2cnn(C(C)C)c2)nc1N1CCC2(CCNC2=O)CC1,369.47300000000024,2.4125199999999998,2.0,6.0
CHEMBL5077096,active,6.853871964321762,Cc1cnc(Nc2cnn(C(F)F)c2)nc1N1CCC2(CCNC2=O)CC1,377.3990000000002,2.2267199999999994,2.0,6.0
CHEMBL4444782,active,6.42021640338319,Cc1cnc(Nc2cnn(C)c2)nc1-c1c[nH]c2ccccc12,304.357,3.410420000000001,2.0,4.0
CHEMBL5438892,active,8.602059991327963,Cc1cnc(Nc2cnn(C)c2)nc1-c1cnn(CCC#N)c1,308.34900000000005,2.0393,1.0,6.0
CHEMBL5395308,active,9.008773924307505,Cc1cnc(Nc2cnn(C)c2)nc1-c1cnn([C@H](CC#N)C2CCCC2)c1,376.46800000000025,3.7706000000000026,1.0,6.0
CHEMBL5077395,active,6.320572103387881,Cc1cnc(Nc2cnn(C)c2)nc1N1C2CCC1COC2,300.3660000000001,1.6297199999999998,1.0,6.0
CHEMBL5428955,active,7.468521082957745,Cc1cnc(Nc2cnn(C)c2)nc1N1CC(CC#N)(N2CCN(C)CC2)C1,381.4880000000002,0.9820000000000004,1.0,8.0
CHEMBL5414095,active,7.214670164989233,Cc1cnc(Nc2cnn(C)c2)nc1N1CC2CCCC(C1)N2CC#N,352.44600000000014,1.8287999999999998,1.0,7.0
CHEMBL5412619,active,8.468521082957745,Cc1cnc(Nc2cnn(C)c2)nc1N1CC2CCCC(C1)N2CCC#N,366.4730000000002,2.2188999999999997,1.0,7.0
CHEMBL5081617,active,7.309803919971486,Cc1cnc(Nc2cnn(C)c2)nc1N1CCC2(CC1)NC(=O)NC2=O,356.3900000000001,0.4405199999999997,3.0,7.0
CHEMBL5094597,active,6.402304814074488,Cc1cnc(Nc2cnn(C)c2)nc1N1CCC2(CCNC2=O)CC1,341.41900000000015,1.3686199999999997,2.0,6.0
CHEMBL3894803,active,6.889410289700751,Cc1cnc(Nc2cnn(C)c2)nc1NC1CCC2(CC1)CCN(C(=O)CC#N)C2,408.51000000000033,2.7490000000000006,2.0,7.0
CHEMBL3908086,active,7.0655015487564325,Cc1cnc(Nc2cnn(C)c2)nc1NC1CCC2(CC1)CCN(C(=O)CC#N)CC2,422.5370000000004,3.1391000000000018,2.0,7.0
CHEMBL2381977,active,7.698970004336019,Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)s1,434.4760000000002,3.0630200000000016,2.0,10.0
CHEMBL1080151,active,7.6020599913279625,Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)s1,434.4760000000002,3.0630200000000016,2.0,10.0
CHEMBL5091036,active,6.0,Cc1cnc(Nc2nccs2)nc1N1CCC2(CCNC2=O)CC1,344.4440000000002,2.09162,2.0,7.0
CHEMBL2035050,active,6.431798275933005,Cc1cnc2nc1-c1ccc3ccn(c3c1)C/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,495.62700000000046,5.711320000000005,1.0,6.0
CHEMBL5439075,active,8.154901959985743,Cc1cnc2nc1-c1cccc(c1)COC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,486.6160000000004,5.273220000000004,1.0,7.0
CHEMBL2181088,active,8.154901959985743,Cc1cnc2nc1-c1cccc(c1)COCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,486.6160000000004,5.273220000000004,1.0,7.0
CHEMBL1933343,active,6.7447274948966935,Cc1cnc2nc1-c1cccc(c1)OCC/C=C/CN(C)Cc1cccc(c1)N2,386.4990000000001,4.966120000000004,1.0,5.0
CHEMBL2035053,active,7.853871964321762,Cc1cnc2nc1-c1ccnc(c1)OCC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,487.6040000000004,4.920520000000004,1.0,8.0
CHEMBL5542668,active,8.221848749616356,Cc1cnc2nc1Nc1cccc(c1)COC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,501.6310000000005,5.349820000000004,2.0,8.0
CHEMBL5867093,inactive,5.0,Cc1cncc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)n1,406.4530000000001,3.801280000000002,0.0,7.0
CHEMBL5983415,active,7.522878745280337,Cc1cncc(Cl)c1CN1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,502.02600000000024,3.767400000000002,1.0,7.0
CHEMBL3920825,active,7.585026652029182,Cc1cncc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)c1,433.49100000000016,3.477500000000002,2.0,6.0
CHEMBL4470355,active,8.397940008672037,Cc1cncc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)n1,429.4880000000002,2.3701,3.0,9.0
CHEMBL3903164,active,6.7544873321858505,Cc1cncc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)n1,440.50800000000027,2.4638999999999998,2.0,8.0
CHEMBL3702894,active,7.431798275933005,Cc1cncc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)c1,324.38800000000003,2.6839000000000004,2.0,5.0
CHEMBL6036487,active,6.647817481888637,Cc1cncc2ccc(NC(=O)CCc3ccc(S(=O)(=O)Nc4ccccn4)cc3)cc12,446.53200000000004,4.3103200000000035,2.0,5.0
CHEMBL6057592,active,7.886056647693163,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)NC[C@@H]4CCCNC4)cc3)cc12,478.6180000000002,3.563320000000002,3.0,5.0
CHEMBL6063322,active,9.187086643357144,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ccc(F)cn4)cc3)cc12,476.5330000000001,4.620320000000003,2.0,5.0
CHEMBL6007723,active,8.698970004336019,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ccccn4)cc3)cc12,458.54300000000006,4.481220000000003,2.0,5.0
CHEMBL5954872,active,8.939302159646388,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4cccnc4)cc3)cc12,458.54300000000006,4.481220000000003,2.0,5.0
CHEMBL5834676,active,9.397940008672037,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4cccnn4)cc3)cc12,459.53100000000006,3.8762200000000027,2.0,6.0
CHEMBL5899583,active,inf,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4cnccn4)cc3)cc12,459.53100000000006,3.8762200000000027,2.0,6.0
CHEMBL5859880,active,9.187086643357144,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ncc(F)cn4)cc3)cc12,477.5210000000001,4.015320000000002,2.0,6.0
CHEMBL5925417,active,8.698970004336019,Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ncccn4)cc3)cc12,459.53100000000006,3.8762200000000027,2.0,6.0
